"Node ID",Title,"Date & Time",Habitat,Location,State,Method,Notes,"Number of Cranes","Spotter Username","Created Date"
7481,"Observation 7481","2023-11-01 15:48:19","Agricultural field","43.187304983692, -90.035870735537",WI,"Ground count",,59,frostnaaka,"2023-11-03 08:53:41"
7482,"Observation 7482","2023-11-01 15:50:44","Agricultural field","43.188267825279, -90.0456464045",WI,"Ground count",,28,frostnaaka,"2023-11-03 08:55:03"
7483,"Observation 7483","2023-11-01 15:50:10","Agricultural field","43.191200659249, -90.044205080996",WI,"Ground count",,2,frostnaaka,"2023-11-03 08:56:05"
7484,"Observation 7484","2023-11-01 15:58:12","Agricultural field","43.187066585994, -90.059951531022",WI,"Ground count",,85,frostnaaka,"2023-11-03 09:00:55"
7485,"Observation 7485","2023-11-01 15:58:01","Agricultural field","43.19188534214, -90.062520763834",WI,"Ground count",,85,frostnaaka,"2023-11-03 09:03:04"
7486,"Observation 7486","2023-11-01 22:36:00",Wetland,,,"Ground count","First time roosting at this precise location in several years.
Cranes landed to roost from about 5:30 to 6:36 p.m. 
Wind:  Light
Temp. 39 degrees F.
Sundown 6:36 p.m.
Observation time:  4 – 6:36 p.m.
",205,MickeyKress,"2023-11-03 09:03:07"
7487,"Observation 7487","2023-11-01 16:00:55","Agricultural field","43.189104540296, -90.065150160912",WI,"Ground count",,12,frostnaaka,"2023-11-03 09:05:11"
7488,"Observation 7488","2023-11-02 04:05:14","Agricultural field","43.193434958167, -90.036159538823",WI,"Ground count",,16,frostnaaka,"2023-11-03 09:08:55"
7489,"Observation 7489","2023-11-01 16:07:59","Agricultural field","43.193077266158, -90.028548971423",WI,"Ground count",,20,frostnaaka,"2023-11-03 09:10:21"
7490,"Observation 7490","2023-11-01 16:10:24","Agricultural field","43.198179109635, -90.020352605552",WI,"Ground count","approximate count.  swales in field may have hid some cranes",393,frostnaaka,"2023-11-03 09:11:57"
7491,"Observation 7491","2023-11-01 16:25:02","Agricultural field","43.203660010605, -89.990355913269",WI,"Ground count",,4,frostnaaka,"2023-11-03 09:13:17"
7492,"Observation 7492","2023-11-01 16:25:22","Agricultural field","43.204799857727, -89.975367935606",WI,"Ground count",,2,frostnaaka,"2023-11-03 09:14:34"
7493,"Observation 7493","2023-11-01 16:32:37","Agricultural field","43.205406783139, -89.891453070561",WI,"Ground count",,2,frostnaaka,"2023-11-03 09:15:21"
7494,"Observation 7494","2023-10-31 14:27:51","Mixed-Wetland Agricultural field","39.500929106154, -75.610264003568",DE,"Ground count",,14,dewildlands,"2023-11-03 10:29:09"
7495,"Observation 7495","2023-11-01 11:59:14",Wetland,"39.497726988465, -75.597730276143",DE,"Ground count",,9,dewildlands,"2023-11-03 10:30:35"
7496,"Observation 7496","2023-10-28 22:00:04",Wetland,"42.39340692773, -84.992696625948",MI,"Point count","Two counters counting from the Kiwanis Youth Conservation Area overlooking Big Marsh Lake which is located on Michigan Audubon Baker Sanctuary",2567,MichiganAudubon,"2023-11-06 10:09:34"
7497,"Observation 7497","2023-10-25 21:25:41",Wetland,"43.562608233874, -88.647730938426",WI,"Ground count","Horicon Marsh - evening count of SACR returning to roost. 3:50p-6:15p
Observers from FWS, WIDNR, and volunteers covered 10 sites around the marsh at the same time on 10/25/2023.
There were approximately 13 different roosting areas in the middle of the marsh.",8939,Jonkrapfl,"2023-11-06 13:34:37"
7498,"Observation 7498","2023-10-25 12:15:00",Wetland,"43.688591415229, -89.410928890614",WI,"Ground count","Counted individuals on roost at Fox River NWR. Morning count by Tally Hamilton -7:15A to 9:00A.",86,Jonkrapfl,"2023-11-06 13:46:55"
7499,"Observation 7499","2023-10-26 22:59:56",Wetland,"42.843118350076, -84.3291316035",MI,"Ground count","Observed from 1700 t0 1900.  First birds arrived at 18:30",51,"frederick l honhart","2023-11-06 16:03:54"
7500,"Observation 7500","2023-10-23 12:40:15",Wetland,"44.053989386691, -86.177310048618",MI,"Point count","264 Sandhill Cranes were counted by Lucy and Herman Wilson as they were leaving a wetland roost between 8:40 and 9:05 a.m.  (the same roost in Sherman Township, Mason County, Michigan as in previous years).",264,palustrine,"2023-11-07 18:09:15"
7501,"Observation 7501","2023-10-23 12:00:00","Agricultural field","44.033228256094, -86.100564905079",MI,"Ground count","No Sandhill Cranes were observed by Mark Wloch while surveying (8:00 - 9:30 a.m.) open agricultural lands across Sheridan Township, Mason County, Michigan.",0,palustrine,"2023-11-07 18:17:20"
7502,"Observation 7502","2023-10-23 13:00:00","Agricultural field","43.860985682819, -86.218010864412",MI,"Ground count","No Sandhill Cranes were observed by Brian Brosky while surveying open agricultural lands across Eden Township, Mason County, MI (same route as last year).",0,palustrine,"2023-11-07 18:22:39"
7503,"Observation 7503","2023-10-23 13:04:00","Agricultural field","43.962716150801, -86.292471506089",MI,"Ground count","Two Sandhill Cranes were observed by Randy Dougherty in an agricultural field in Amber Township around 9:04 a.m. ",2,palustrine,"2023-11-07 19:16:19"
7504,"Observation 7504","2023-10-23 12:40:00","Agricultural field","43.976666221294, -86.307627273316",MI,"Ground count","Four SACRs were observed by Randy Dougherty around 8:40 a.m. in Section 11 of Amber Twp. owned by Raymond Janish.",4,palustrine,"2023-11-07 19:32:07"
7505,"Observation 7505","2023-10-31 13:00:00","Mixed-Wetland Agricultural field","40.568328253396, -83.27465057373",OH,"Ground count","Big Island Wildlife Area; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",0,L@ura_Kearns,"2023-11-08 10:20:48"
7506,"Observation 7506","2023-10-31 13:20:00","Mixed-Wetland Agricultural field","40.70912300533, -83.302599823169",OH,"Ground count","Killdeer Plains Wildlife Area; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",27,L@ura_Kearns,"2023-11-08 10:25:02"
7507,"Observation 7507","2023-10-31 14:30:00",Wetland,"41.680027797873, -83.344259262085",OH,"Ground count","Mallard Club Wildlife Area; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",0,L@ura_Kearns,"2023-11-08 10:26:45"
7508,"Observation 7508","2023-10-31 14:35:00",Wetland,"41.687271183791, -83.320655822754",OH,"Ground count","Cedar Point National Wildlife Refuge; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",0,L@ura_Kearns,"2023-11-08 10:28:28"
7509,"Observation 7509","2023-10-31 14:45:00",Wetland,"41.645209712215, -83.263320922852",OH,"Ground count","Howard Marsh Metropark; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",0,L@ura_Kearns,"2023-11-08 10:29:47"
7510,"Observation 7510","2023-10-31 14:50:00",Wetland,"41.644055199146, -83.237228393555",OH,"Ground count","Metzger Marsh Wildlife Area; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",3,L@ura_Kearns,"2023-11-08 10:30:35"
7511,"Observation 7511","2023-10-31 14:55:00",Wetland,"41.618134183139, -83.227672746483",OH,"Ground count","Ottawa National Wildlife Refuge; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",10,L@ura_Kearns,"2023-11-08 10:32:17"
7512,"Observation 7512","2023-10-31 15:05:00",Wetland,"41.614931964618, -83.164921906161",OH,"Ground count","Magee Marsh Wildlife Area; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",7,L@ura_Kearns,"2023-11-08 10:33:46"
7513,"Observation 7513","2023-10-31 15:15:00",Wetland,"41.592725168896, -83.072645403398",OH,"Ground count","Navarre Marsh NWR; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",0,L@ura_Kearns,"2023-11-08 10:35:03"
7514,"Observation 7514","2023-10-31 15:20:00",Wetland,"41.575561884185, -83.057113875462",OH,"Ground count","Toussaint Marsh; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",0,L@ura_Kearns,"2023-11-08 10:40:10"
7515,"Observation 7515","2023-10-31 15:25:00",Wetland,"41.530252717481, -82.991856362024",OH,"Ground count","Darby NWR; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",0,L@ura_Kearns,"2023-11-08 10:44:27"
7516,"Observation 7516","2023-10-31 15:30:00",Wetland,"41.450297283153, -83.023425868727",OH,"Ground count","Sandusky Bay Marshes; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",0,L@ura_Kearns,"2023-11-08 10:45:59"
7517,"Observation 7517","2023-10-31 15:45:00",Wetland,"41.41801503608, -82.95295715332",OH,"Ground count","Pickerel Creek Wildlife Area; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",0,L@ura_Kearns,"2023-11-08 10:46:54"
7518,"Observation 7518","2023-10-31 17:30:00","Mixed-Wetland Agricultural field","41.434617595877, -80.7925511768",OH,"Ground count","Mosquito Creek Wildlife Area; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",32,L@ura_Kearns,"2023-11-08 10:49:22"
7519,"Observation 7519","2023-10-31 18:15:00","Mixed-Wetland Agricultural field","40.671524788025, -81.966247558594",OH,"Ground count","Killbuck Marsh Wildlife Area; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",125,L@ura_Kearns,"2023-11-08 10:51:02"
7520,"Observation 7520","2023-10-31 18:30:00","Mixed-Wetland Agricultural field","40.753199331516, -82.098098293614",OH,"Ground count","Funk Bottoms Wildlife Area; Actual survey method aerial; Actual Observers Joe Barber/Mark Witt ",55,L@ura_Kearns,"2023-11-08 10:52:03"
7521,"Observation 7521","2023-10-23 22:34:00",Wetland,"44.650634403061, -88.538236369441",WI,"Ground count","Survey flown with drone, cranes counted from drone pictures. Water extremely low all summer, likely contributing to lower bird numbers during survey period.",270,chrisjrswt,"2023-11-08 11:43:31"
7522,"Observation 7522","2023-10-23 22:34:00","Agricultural field","44.648804986233, -88.526079701573",WI,"Ground count","Survey area flown with drone. Cranes counted from drone photos. Water was very low all summer, likely contributing to low bird numbers.",1854,chrisjrswt,"2023-11-08 11:45:38"
7523,"Observation 7523","2023-10-27 11:50:00",Wetland,"42.308049511501, -88.211675988103",IL,"Ground count",,0,ben.williams,"2023-11-08 12:16:21"
7524,"Observation 7524","2023-10-23 21:30:00",Wetland,"42.3400965, -89.6692868",IL,"Ground count",,7,ben.williams,"2023-11-08 12:17:31"
7525,"Observation 7525","2023-11-27 16:57:00",Wetland,"42.26618, -90.4055692",IL,"Ground count",,0,ben.williams,"2023-11-08 12:18:30"
7526,"Observation 7526","2023-10-31 12:45:00",Wetland,"41.36155520906, -88.317607439777",IL,"Ground count",,2,ben.williams,"2023-11-08 12:19:25"
7527,"Observation 7527","2023-10-27 12:15:00",Wetland,"42.313506301402, -88.244473714181",IL,"Ground count",,163,ben.williams,"2023-11-08 12:20:43"
7528,"Observation 7528","2023-10-27 11:50:00",Wetland,"42.465857454439, -88.189160686297",IL,"Ground count",,84,ben.williams,"2023-11-08 12:21:52"
7529,"Observation 7529","2023-10-25 11:30:00",Wetland,"42.1879306, -88.40599",IL,"Ground count",,167,ben.williams,"2023-11-08 12:22:34"
7530,"Observation 7530","2023-10-27 12:24:00",Wetland,"42.352559181391, -88.188577196854",IL,"Ground count",,3,ben.williams,"2023-11-08 12:23:24"
7531,"Observation 7531","2023-10-23 20:30:00","Agricultural field","44.090486917707, -86.276600007424",MI,"Ground count","Twenty SACRs were observed in agricultural land south of the Freeman Road wetlands in Free Soil Twp. around 4:30 p.m. by Matt McConnell.",20,palustrine,"2023-11-08 13:41:29"
7532,"Observation 7532","2023-10-23 20:30:00","Agricultural field","44.091982849296, -86.271161324185",MI,"Ground count","Sixteen SACRs were observed in agricultural land (ca. 4:30 p.m.) east of the Freeman Road wetlands in Free Soil Township by Matt McConnell.",16,palustrine,"2023-11-08 13:45:25"
7533,"Observation 7533","2023-11-03 22:00:00",Wetland,"42.493519743943, -85.32752967642",MI,"Point count",,104,lisaduke,"2023-11-08 15:53:46"
7534,"Observation 7534","2023-10-23 12:45:00","Agricultural field","44.063643722605, -86.368330732376",MI,"Ground count","Two SACRs were seen foraging, by Bob and Sharon Morman, in short stubble of an agricultural field in Section 8 of Victory Twp. ",2,palustrine,"2023-11-08 15:56:58"
7535,"Observation 7535","2023-10-23 12:51:00","Agricultural field","44.063450881726, -86.352398911843",MI,"Ground count","Two SACRs were observed by Bob and Sharon Morman foraging in a plowed agricultural field in NW 1/4 of Section 9 of Victory Twp.",2,palustrine,"2023-11-08 16:36:52"
7536,"Observation 7536","2023-10-23 13:55:00","Agricultural field","44.058109798187, -86.342072783121",MI,"Ground count","Two SACRs were observed by Bob and Sharon Morman while foraging in an agricultural field in the NE 1/4 of Section 9 in Victory Twp. (These are likely the same two SACRs seen an hour earlier in the NW 1/4 of Section 9). ",2,palustrine,"2023-11-08 16:42:28"
7537,"Observation 7537","2023-10-23 13:05:00","Agricultural field","44.063648509199, -86.320216611254",MI,"Point count","Two SACRs were observed, by Bob and Sharon Morman, flying west over an agricultural field in the SW 1/4 of Section 2 in Victory Township.",2,palustrine,"2023-11-08 16:53:39"
7538,"Observation 7538","2023-10-23 13:24:00","Agricultural field","44.07783580903, -86.291433658283",MI,"Ground count","Sixty-Five SACRs were observed, by Bob and Sharon Morman, as they were foraging and resting in an agricultural field having a green groundcover in Section 1 of Victory Township.",65,palustrine,"2023-11-08 17:08:37"
7539,"Observation 7539","2023-10-23 14:03:00","Agricultural field","44.039266399538, -86.37114804706",MI,"Ground count","Twenty-Six SACRs were observed, by Bob and Sharon Morman, as they were resting and walking across a recently plowed field in Section 17 of Victory Township.",26,palustrine,"2023-11-08 17:21:53"
7540,"Observation 7540","2023-10-23 13:00:00","Agricultural field","44.098527809892, -86.301132848936",MI,"Ground count","Two Sandhill Cranes were observed by John Haack on agricultural land in Grant East Township (SE 1/4 of Section 26).",2,palustrine,"2023-11-09 15:25:42"
7541,"Observation 7541","2023-10-23 13:00:00",Sandbar,"44.066354975944, -86.390893209198",MI,"Point count","Two SACRs were heard calling from 1.3 miles to the NNE along the northern shore of Hamlin Lake by John Haack. They presumably were along the shallow southern edge of Hamlin Lake in Section 6 of Victory Township.",2,palustrine,"2023-11-09 16:00:29"
7542,"Observation 7542","2023-10-30 23:07:52",Sandbar,"43.183047208052, -90.026276190577",WI,"Ground count",,988,icf,"2023-11-10 15:29:11"
7543,"Observation 7543","2023-10-30 23:07:17",Sandbar,"43.19672244529, -89.857249154252",WI,"Ground count",,165,icf,"2023-11-10 15:30:22"
7544,"Observation 7544","2023-10-30 23:07:30",Sandbar,"43.195896606372, -89.989310949379",WI,"Ground count",,720,icf,"2023-11-10 15:31:15"
7545,"Observation 7545","2023-10-30 23:07:17",Sandbar,"43.190508781755, -89.935656686184",WI,"Ground count",,460,icf,"2023-11-10 15:32:07"
7546,"Observation 7546","2023-11-01 23:00:22",Sandbar,"43.421356432916, -89.52732814313",WI,"Ground count",,60,icf,"2023-11-10 15:33:24"
7547,"Observation 7547","2023-11-01 23:00:53",Sandbar,"43.814829688711, -89.907484864905",WI,"Ground count",,252,icf,"2023-11-10 15:34:53"
7548,"Observation 7548","2023-11-01 23:00:56",Wetland,"43.887461317182, -89.849060391117",WI,"Ground count",,11,icf,"2023-11-10 15:35:37"
7549,"Observation 7549","2023-11-03 23:00:04",Wetland,"43.653704846595, -89.574577114085",WI,"Ground count",,154,icf,"2023-11-10 15:36:48"
7550,"Observation 7550","2023-11-03 23:00:55",Wetland,"43.640045532093, -89.524376969684",WI,"Ground count",,257,icf,"2023-11-10 15:38:04"
7551,"Observation 7551","2023-11-03 23:00:00",Wetland,"43.685055427976, -89.556049338427",WI,"Ground count",,749,icf,"2023-11-10 15:39:10"
7552,"Observation 7552","2023-11-03 23:00:00",Wetland,"43.719836227752, -89.563444756681",WI,"Ground count",,408,icf,"2023-11-10 15:39:51"
7553,"Observation 7553","2023-11-03 23:00:00",Wetland,"43.695660641015, -89.582899580122",WI,"Ground count",,406,icf,"2023-11-10 15:40:32"
7554,"Observation 7554","2023-10-31 23:00:00",Sandbar,"43.569459796697, -89.666141323901",WI,"Ground count",,854,icf,"2023-11-10 15:43:06"
7555,"Observation 7555","2023-10-31 23:00:00",Sandbar,"43.565626664458, -89.609533598089",WI,"Ground count",,3209,icf,"2023-11-10 15:43:51"
7556,"Observation 7556","2023-10-31 23:00:00",Wetland,"43.579443109326, -89.64669430221",WI,"Ground count",,475,icf,"2023-11-10 15:44:26"
7557,"Observation 7557","2023-10-31 23:00:00",Sandbar,"43.566639713121, -89.653440250242",WI,"Ground count",,1084,icf,"2023-11-10 15:45:11"
7558,"Observation 7558","2023-10-31 23:00:00",Sandbar,"43.562701292617, -89.630099208579",WI,"Ground count",,755,icf,"2023-11-10 15:45:48"
7559,"Observation 7559","2023-10-23 13:06:29","Mixed-Wetland Agricultural field","41.774058793206, -93.386335589941",IA,"Ground count",,23,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:14:13"
7560,"Observation 7560","2023-11-01 13:14:38",Wetland,"41.950593604107, -92.443490180969",IA,"Ground count","Otter Creek WMA",100,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:16:18"
7561,"Observation 7561","2023-10-24 13:16:23",Wetland,"42.819251112311, -92.234147857235",IA,"Ground count","Sweet Marsh WMA",100,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:17:23"
7562,"Observation 7562","2023-10-25 13:17:39",Wetland,"43.222019844841, -93.769988049304",IA,"Ground count","Crystal Hills WMA",2,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:18:23"
7563,"Observation 7563","2023-10-25 13:18:27",Wetland,"41.214109217428, -91.101091005443",IA,"Ground count","Port Louisa NWR",18,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:19:54"
7564,"Observation 7564","2023-10-27 16:00:00","Agricultural field","41.313414383949, -91.367991519957",IA,"Ground count","Crop field adjacent to Cone Marsh WMA",61,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:22:02"
7565,"Observation 7565","2023-10-30 13:22:10",Wetland,"43.170087152474, -93.738054609105",IA,"Ground count","Eagle Lake WPA",43,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:23:00"
7566,"Observation 7566","2023-10-31 13:23:08",Wetland,"42.664617648704, -92.809895806396",IA,"Ground count","Big Marsh WMA",3,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:29:49"
7567,"Observation 7567","2023-11-02 13:29:58",Wetland,"40.676549646909, -95.580712597522",IA,"Ground count","Riverton WMA",3,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:32:23"
7568,"Observation 7568","2023-10-24 13:34:09",Wetland,"43.291009317211, -94.114275610758",IA,"Ground count","Union Slough NWR",7,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:35:00"
7569,"Observation 7569","2023-10-25 13:40:32",Wetland,"42.170668811834, -90.307449702832",IA,"Ground count","Green Island WMA",14,Orrin.Jones@dnr.iowa.gov,"2023-11-14 08:41:24"
7570,"Observation 7570","2023-10-24 11:30:00",Wetland,"42.0319961, -90.1152482",IL,"Ground count",,94,ben.williams,"2023-11-14 09:49:10"
7571,"Observation 7571","2023-10-24 11:30:00",Wetland,"42.067029, -90.126227",IL,"Ground count",,0,ben.williams,"2023-11-14 09:50:11"
7572,"Observation 7572","2023-10-23 22:00:00",Wetland,"44.368828043271, -83.444555036223",MI,"Point count","Observation by Matt Hegwood.",0,lvanwago,"2023-11-15 21:08:43"
7573,"Observation 7573","2023-10-24 12:30:44",Sandbar,"41.288479677429, -80.386220306903",PA,"Ground count","On location for 30 minutes",0,JCHOPP-usaceBIO,"2023-11-16 14:19:20"
7574,"Observation 7574","2023-10-28 19:25:00",Wetland,"45.092288431187, -74.408925554289",Québec,"Ground count","Extracted from eBird (high confidence in data; local bird watching group)",125,CLepage,"2023-11-21 11:16:05"
7575,"Observation 7575","2023-10-29 14:00:00","Agricultural field","46.02301145517, -73.691823431673",Québec,"Ground count","Birds flying. Extracted from eBird (high confidence in data; local bird watching group conducting an official bird of prey count)",86,CLepage,"2023-11-21 11:21:34"
7576,"Observation 7576","2023-10-29 19:15:00","Agricultural field","45.578907732885, -74.456828007492",ON,"Ground count","Birds flying, arriving from Quebec side. Extracted from eBird (good confidence in data)",110,CLepage,"2023-11-21 11:23:43"
7577,"Observation 7577","2023-10-29 16:00:00",Wetland,"45.602959119071, -75.123157653809",Québec,"Ground count","Extracted from eBird (good confidence in data)",12,CLepage,"2023-11-21 11:33:40"
7578,"Observation 7578","2023-10-23 21:18:00",Wetland,"48.765778267772, -72.051591190808",Québec,"Ground count","Official count made from 16:18 to 18:05 by CWS-QC: no cranes present.",0,CLepage,"2023-11-21 11:41:35"
7579,"Observation 7579","2023-11-27 14:08:19","Mixed-Wetland Agricultural field","36.769588973513, -76.240960154946",VA,"Point count","Seen in flight before landing in a field that was recently cleared for development",2,allissax,"2023-11-27 08:13:41"
7580,"Observation 7580","2023-11-02 15:04:00","Agricultural field","43.09264765576, -83.287285893706",MI,"Ground count",,9,"N R Kautz","2023-11-29 17:07:29"
7581,"Observation 7581","2023-11-02 15:15:00","Agricultural field","43.084904122876, -83.286685617383",MI,"Ground count","Approximately two weeks later (11/19) there were more than 260 cranes in this location!",5,"N R Kautz","2023-11-29 17:12:54"
7582,"Observation 7582","2023-11-02 14:15:00","Agricultural field","43.07678752045, -83.264223223662",MI,"Ground count",,25,"N R Kautz","2023-11-29 17:14:43"
7583,"Observation 7583","2023-11-02 14:00:00","Agricultural field","43.150010020508, -83.284017906066",MI,"Ground count",,58,"N R Kautz","2023-11-29 17:17:21"
7584,"Observation 7584","2023-11-02 15:50:00","Agricultural field","43.077934548618, -83.174066341329",MI,"Ground count",,5,"N R Kautz","2023-11-29 17:19:12"
7585,"Observation 7585","2023-11-02 18:19:00","Agricultural field","43.207772492216, -83.06482667338",MI,"Ground count",,6,"N R Kautz","2023-11-29 17:21:16"
7586,"Observation 7586","2023-11-02 17:00:00","Agricultural field","43.158199429476, -83.18863163357",MI,"Ground count",,3,"N R Kautz","2023-11-29 17:23:10"
7587,"Observation 7587","2023-11-02 15:30:00","Agricultural field","43.090506795848, -83.262676496633",MI,"Ground count","160 seen here previously ",0,"N R Kautz","2023-11-29 17:32:23"
7588,"Observation 7588","2023-11-02 15:33:00","Agricultural field","43.093186086934, -83.243684890185",MI,"Ground count","Cranes seen most previous years.",0,"N R Kautz","2023-11-29 17:35:08"
7589,"Observation 7589","2023-10-24 23:15:00","Mixed-Wetland Agricultural field","42.756126762087, -84.188589757132",MI,"Point count","Pond at the SW corner of intersection of S Corey and W Colby Rds, Locke Township, Ingham County, MI. No cranes at all viewed on this date at this pond which has been mostly damp mud and sometimes shallow water after a heavy rain. This year it was surrounded by unharvested corn fields. Corn harvesting was busy elsewhere in the wider area. On previous visits: 10/02/23 two cranes at pond, and eight plus fourteen more in flight within the township, but they did not roost at the pond; 09/23/23 two cranes at pond only. Crane numbers at this site are dwindling.",0,DebBenedict,"2023-12-21 12:56:52"
7590,"Observation 7590","2023-10-22 15:00:00",Wetland,"41.3341955, -80.0413175",PA,"Ground count","Cranes were in marshy area and flushed from observers. After flushing they circle overhead and called and eventually landed again out of sight. From Tim and Brittany Mengel.",2,kenduren,"2023-12-27 12:04:09"
7591,"Observation 7591","2023-10-25 14:00:00",Wetland,"41.55341521297, -80.369817939593",PA,"Ground count","From Jeremy Stempka",12,kenduren,"2023-12-27 12:07:01"
7592,"Observation 7592","2023-10-25 15:30:00",Wetland,"41.575144, -80.2085617",PA,"Ground count","From Jeremy Stempka",9,kenduren,"2023-12-27 12:08:26"
7593,"Observation 7593","2023-10-23 21:30:00",Wetland,"41.6159726, -80.4106121",PA,"Ground count","From Jeremy Stempka",224,kenduren,"2023-12-27 12:09:56"
7594,"Observation 7594","2023-10-24 12:00:00",Wetland,"42.0503854, -79.9416549",PA,"Ground count","From Jeremy Stempka",0,kenduren,"2023-12-27 12:11:00"
7595,"Observation 7595","2023-10-31 12:30:00","Mixed-Wetland Agricultural field","41.990894868242, -79.9795656725",PA,"Ground count",,2,kenduren,"2023-12-27 12:12:41"
7596,"Observation 7596","2023-10-28 17:12:43","Agricultural field","41.542347, -76.625606",PA,"Ground count","From Michael Scott ",0,kenduren,"2023-12-27 12:14:30"
7597,"Observation 7597","2023-10-28 14:00:00","Agricultural field","41.5249976, -76.350248",PA,"Ground count","From Rick Finnegan",0,kenduren,"2023-12-27 12:15:23"
7598,"Observation 7598","2023-10-28 13:15:25","Agricultural field","41.5575749, -76.4476874",PA,"Ground count","From Rick Finnegan",0,kenduren,"2023-12-27 12:16:18"
7599,"Observation 7599","2023-10-28 13:45:00","Agricultural field","41.519476, -76.3762485",PA,"Ground count","From Rick Finnegan",0,kenduren,"2023-12-27 12:17:08"
7600,"Observation 7600","2023-10-28 12:30:00","Agricultural field","41.50996, -76.4338612",PA,"Ground count","From Rick Finnegan",3,kenduren,"2023-12-27 12:18:00"
7601,"Observation 7601","2023-10-28 14:30:00","Agricultural field","41.534094, -76.33242",PA,"Ground count","Rick Finnegan",0,kenduren,"2023-12-27 12:18:43"
7602,"Observation 7602","2023-10-31 12:06:00","Agricultural field","41.592251, -76.1679809",PA,"Ground count","Molly Giles",2,kenduren,"2023-12-27 12:19:38"
7603,"Observation 7603","2023-10-31 13:40:00",Wetland,"41.562071, -75.958836",PA,"Ground count","Molly Giles",0,kenduren,"2023-12-27 12:20:23"
7604,"Observation 7604","2023-10-31 22:01:00","Agricultural field","41.6001663, -75.6208315",PA,"Ground count","Molly Giles",2,kenduren,"2023-12-27 12:21:08"
7605,"Observation 7605","2023-10-31 22:35:00","Agricultural field","41.6053221, -75.7022567",PA,"Ground count","Molly Giles",0,kenduren,"2023-12-27 12:21:55"
7606,"Observation 7606","2023-11-01 22:12:00","Agricultural field","41.3924884, -75.3810734",PA,"Ground count","Molly Giles",0,kenduren,"2023-12-27 12:22:38"
7607,"Observation 7607","2023-11-01 12:55:00","Agricultural field","41.571352, -76.5008919",PA,"Ground count","Molly Giles",0,kenduren,"2023-12-27 12:23:31"
7608,"Observation 7608","2023-11-01 12:45:00","Agricultural field","41.5839558, -76.4978799",PA,"Ground count","Blake Barth",0,kenduren,"2023-12-27 12:24:43"
7609,"Observation 7609","2023-10-28 22:15:45","Agricultural field","41.586029, -76.3914829",PA,"Ground count","Praveed Abraham",0,kenduren,"2023-12-27 12:25:38"
7610,"Observation 7610","2023-10-28 22:40:48","Mixed-Wetland Agricultural field","41.604473, -76.329402",PA,"Ground count","Praveed Abraham",0,kenduren,"2023-12-27 12:26:28"
7611,"Observation 7611","2023-10-28 22:22:30","Agricultural field","41.593908, -76.387054",PA,"Ground count","Praveed Abraham",0,kenduren,"2023-12-27 12:27:22"
7612,"Observation 7612","2023-10-28 21:42:24","Agricultural field","41.555342, -76.309268",PA,"Ground count","Praveed Abraham",4,kenduren,"2023-12-27 12:28:14"
7613,"Observation 7613","2023-10-28 23:00:16","Mixed-Wetland Agricultural field","41.6458603, -76.369282",PA,"Ground count","Praveed Abraham",0,kenduren,"2023-12-27 12:29:16"
7614,"Observation 7614","2023-10-28 22:00:27","Mixed-Wetland Agricultural field","41.5777375, -76.4062973",PA,"Ground count","Praveed Abraham",0,kenduren,"2023-12-27 12:30:09"
7615,"Observation 7615","2023-10-28 23:15:10","Agricultural field","41.6397144, -76.339696",PA,"Ground count","Praveed Abraham",0,kenduren,"2023-12-27 12:30:48"
7616,"Observation 7616","2023-10-28 21:30:50","Mixed-Wetland Agricultural field","41.5966147, -76.3026886",PA,"Ground count","Praveed Abraham",0,kenduren,"2023-12-27 12:31:31"
7617,"Observation 7617","2023-10-31 13:30:18",Wetland,"45.799785000535, -76.777567098963",ON,"Point count","Roost count - Birds leaving roost in Quebec and heading to various ag fields in Ontario",2116,CWSON,"2024-01-04 12:40:43"
