"FILE_ID","FILE_NAME","BIRD_COUNT","PLUMAGE","POSITION","updated_by","updated_on","created_by","created_on"
401,MIXD_flk_CPD_2184_n=137_dimorphic_Slide_1820x810.jpg,137,dimorphic,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.730,nandi_xie@fws.gov,2015-09-01 13:25:46.730
402,DUCK_DKM_6599_n=44_uniform_Slide_1820x810.jpg,44,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.733,nandi_xie@fws.gov,2015-09-01 13:25:46.733
403,DUCK_DKM_6599a_n=88_uniform_Slide_1820x810.jpg,88,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.733,nandi_xie@fws.gov,2015-09-01 13:25:46.733
404,DUCK_DKM_6602_n=56_uniform_Slide_1820x810.jpg,56,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.733,nandi_xie@fws.gov,2015-09-01 13:25:46.733
405,GRSC_flk_TDB_5711_n=102_uniform_Slide_1820x810.jpg,102,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.733,nandi_xie@fws.gov,2015-09-01 13:25:46.733
406,SPEI_flk_TDB_1572_n=1747_dimorphic_Slide_1820x810.jpg,1747,dimorphic,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.737,nandi_xie@fws.gov,2015-09-01 13:25:46.737
407,SPEI_flk_TDB_1398_n=3043_dimorphic_Slide_1820x810.jpg,3043,dimorphic,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.737,nandi_xie@fws.gov,2015-09-01 13:25:46.737
408,SPEI_flk_TDB_1541_n=432_uniform_Slide_1820x810.jpg,432,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.737,nandi_xie@fws.gov,2015-09-01 13:25:46.737
409,SPEI_flk_TDB_1409_n=1813_dimorphic_Slide_1820x810.jpg,1813,dimorphic,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.740,nandi_xie@fws.gov,2015-09-01 13:25:46.740
410,SPEI_flk_TDB_1402_n=3292_dimorphic_Slide_1820x810.jpg,3292,dimorphic,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.740,nandi_xie@fws.gov,2015-09-01 13:25:46.740
411,SPEI_flk_TDB_1584_n=547_dimorphic_Slide_1820x810.jpg,547,dimorphic,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.740,nandi_xie@fws.gov,2015-09-01 13:25:46.740
412,SPEI_flk_TDB_1605_n=579_dimorphic_Slide_1820x810.jpg,579,dimorphic,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.740,nandi_xie@fws.gov,2015-09-01 13:25:46.740
413,SPEI_flk_TDB_1875_n=433_dimorphic_Slide_1820x810.jpg,433,dimorphic,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.740,nandi_xie@fws.gov,2015-09-01 13:25:46.740
414,SPEI_flk_TDB_2281_n=1967_dimorphic_Slide_1820x810.jpg,1967,dimorphic,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.743,nandi_xie@fws.gov,2015-09-01 13:25:46.743
415,SPEI_flk_TDB_2278_n=5405_uniform_Slide_1820x810.jpg,5405,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.743,nandi_xie@fws.gov,2015-09-01 13:25:46.743
416,GULL_flk_TDB_5422_n=85_uniform_Slide_1820x810.jpg,85,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.743,nandi_xie@fws.gov,2015-09-01 13:25:46.743
417,GOOS_flk_TDB_5459_n=232_uniform_Slide_1820x810.jpg,232,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.747,nandi_xie@fws.gov,2015-09-01 13:25:46.747
418,DUCK_flk_TDB_5456_n=222_uniform_Slide_1820x810.jpg,222,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.747,nandi_xie@fws.gov,2015-09-01 13:25:46.747
419,GOOS_flk_TDB_5439_n=84_uniform_Slide_1820x810.jpg,84,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.747,nandi_xie@fws.gov,2015-09-01 13:25:46.747
420,DUCK_flk_TDB_5426_n=432_uniform_Slide_1820x810.jpg,432,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.747,nandi_xie@fws.gov,2015-09-01 13:25:46.747
421,DUCK_flk_TDB_5499_n=198_uniform_Slide_1820x810.jpg,198,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.750,nandi_xie@fws.gov,2015-09-01 13:25:46.750
422,DUCK_flk_TDB_5492_n=257_uniform_Slide_1820x810.jpg,257,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.750,nandi_xie@fws.gov,2015-09-01 13:25:46.750
423,DUCK_flk_TDB_5487_n=252_uniform_Slide_1820x810.jpg,252,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.750,nandi_xie@fws.gov,2015-09-01 13:25:46.750
424,STEI_flk_TDB_5473_n=3517_uniform_Slide_1820x810.jpg,3517,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.750,nandi_xie@fws.gov,2015-09-01 13:25:46.750
425,STEI_flk_TDB_5468_n=3470_uniform_Slide_1820x810.jpg,3470,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.753,nandi_xie@fws.gov,2015-09-01 13:25:46.753
426,STEI_flk_TDB_5462_n=3369_uniform_Slide_1820x810.jpg,3369,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.753,nandi_xie@fws.gov,2015-09-01 13:25:46.753
427,STEI_flk_TDB_5538_n=234_uniform_Slide_1820x810.jpg,234,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.753,nandi_xie@fws.gov,2015-09-01 13:25:46.753
428,EIDR_flk_TDB_5528_n=170_uniform_Slide_1820x810.jpg,170,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.753,nandi_xie@fws.gov,2015-09-01 13:25:46.753
429,DUCK_flk_TDB_5518_n=141_uniform_Slide_1820x810.jpg,141,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.757,nandi_xie@fws.gov,2015-09-01 13:25:46.757
430,DUCK_flk_TDB_5510_n=188_uniform_Slide_1820x810.jpg,188,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.757,nandi_xie@fws.gov,2015-09-01 13:25:46.757
431,STEI_flk_TDB_5540_n=435_uniform_Slide_1820x810.jpg,435,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.757,nandi_xie@fws.gov,2015-09-01 13:25:46.757
432,STEI_flk_TDB_5553_n=426_uniform_Slide_1820x810.jpg,426,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.760,nandi_xie@fws.gov,2015-09-01 13:25:46.760
433,STEI_flk_TDB_5551_n=547_uniform_Slide_1820x810.jpg,547,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.760,nandi_xie@fws.gov,2015-09-01 13:25:46.760
434,STEI_flk_TDB_5549_n=595_uniform_Slide_1820x810.jpg,595,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.760,nandi_xie@fws.gov,2015-09-01 13:25:46.760
435,STEI_flk_TDB_5560_n=937_uniform_Slide_1820x810.jpg,937,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.760,nandi_xie@fws.gov,2015-09-01 13:25:46.760
436,STEI_flk_TDB_5572_n=1614_uniform_Slide_1820x810.jpg,1614,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.760,nandi_xie@fws.gov,2015-09-01 13:25:46.760
437,STEI_flk_TDB_5578_n=372_uniform_Slide_1820x810.jpg,372,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.763,nandi_xie@fws.gov,2015-09-01 13:25:46.763
438,SUSC_flk_JRE_0305_n=729_uniform_Slide_1820x810.jpg,729,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.763,nandi_xie@fws.gov,2015-09-01 13:25:46.763
439,STEI_flk_TDB_5580_n=1493_uniform_static_1200x800.jpg,1493,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.763,nandi_xie@fws.gov,2015-09-01 13:25:46.763
440,STEI_flk_TDB_5587_n=325_uniform_Slide_1820x810.jpg,325,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.767,nandi_xie@fws.gov,2015-09-01 13:25:46.767
441,STEI_flk_TDB_5599_n=823_uniform_Slide_1820x810.jpg,823,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.767,nandi_xie@fws.gov,2015-09-01 13:25:46.767
442,STEI_flk_TDB_5596_n=1249_uniform_Slide_1820x810.jpg,1249,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.767,nandi_xie@fws.gov,2015-09-01 13:25:46.767
443,STEI_flk_TDB_5603_n=496_uniform_Slide_1820x810.jpg,496,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.767,nandi_xie@fws.gov,2015-09-01 13:25:46.767
444,STEI_flk_TDB_5619_n=632_uniform_Slide_1820x810.jpg,632,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.770,nandi_xie@fws.gov,2015-09-01 13:25:46.770
445,STEI_flk_TDB_5617_n=181_uniform_Slide_1820x810.jpg,181,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.770,nandi_xie@fws.gov,2015-09-01 13:25:46.770
446,STEI_flk_TDB_5614_n=279_uniform_Slide_1820x810.jpg,279,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.770,nandi_xie@fws.gov,2015-09-01 13:25:46.770
447,STEI_flk_TDB_5608_n=1213_uniform_Slide_1820x810.jpg,1213,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.770,nandi_xie@fws.gov,2015-09-01 13:25:46.770
448,STEI_flk_TDB_5624_n=1033_uniform_Slide_1820x810.jpg,1033,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.773,nandi_xie@fws.gov,2015-09-01 13:25:46.773
449,STEI_flk_TDB_5687_n=96_uniform_Slide_1820x810.jpg,96,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.773,nandi_xie@fws.gov,2015-09-01 13:25:46.773
450,GULL_flk_TDB_5750_n=109_uniform_Slide_1820x810.jpg,109,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.773,nandi_xie@fws.gov,2015-09-01 13:25:46.773
451,STEI_flk_TDB_5692_n=53_uniform_Slide_1820x810.jpg,53,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.777,nandi_xie@fws.gov,2015-09-01 13:25:46.777
452,STEI_flk_TDB_5699_n=191_uniform_Slide_1820x810.jpg,191,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.777,nandi_xie@fws.gov,2015-09-01 13:25:46.777
453,BRAN_flk_TDB_5755_n=51_uniform_Slide_1820x810.jpg,51,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.777,nandi_xie@fws.gov,2015-09-01 13:25:46.777
454,BRAN_flk_TDB_5755a_n=106_uniform_Slide_1820x810.jpg,106,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.777,nandi_xie@fws.gov,2015-09-01 13:25:46.777
455,CAGO_flk_TDB_5758_n=508_uniform_Slide_1820x810.jpg,508,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.780,nandi_xie@fws.gov,2015-09-01 13:25:46.780
456,CAGO_flk_TDB_5768_n=72_uniform_Slide_1820x810.jpg,72,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.780,nandi_xie@fws.gov,2015-09-01 13:25:46.780
457,CAGO_flk_TDB_5767_n=110_uniform_Slide_1820x810.jpg,110,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.780,nandi_xie@fws.gov,2015-09-01 13:25:46.780
458,CAGO_flk_TDB_5760_n=525_uniform_Slide_1820x810.jpg,525,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.780,nandi_xie@fws.gov,2015-09-01 13:25:46.780
459,CAGO_flk_TDB_5778_n=52_uniform_Slide_1820x810.jpg,52,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.783,nandi_xie@fws.gov,2015-09-01 13:25:46.783
460,BRAN_flk_TDB_5801_n=84_uniform_Slide_1820x810.jpg,84,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.783,nandi_xie@fws.gov,2015-09-01 13:25:46.783
461,BRAN_flk_TDB_5802_n=242_uniform_Slide_1820x810.jpg,242,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.783,nandi_xie@fws.gov,2015-09-01 13:25:46.783
462,GOOS_flk_TDB_5807_n=349_uniform_Slide_1820x810.jpg,349,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.783,nandi_xie@fws.gov,2015-09-01 13:25:46.783
463,BRAN_flk_TDB_5821_n=55_uniform_Slide_1820x810.jpg,55,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.787,nandi_xie@fws.gov,2015-09-01 13:25:46.787
464,BRAN_flk_TDB_5822_n=193_uniform_Static_1200x800.jpg,193,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.787,nandi_xie@fws.gov,2015-09-01 13:25:46.787
465,STEI_flk_TDB_5827_n=629_uniform_Slide_1820x810.jpg,629,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.787,nandi_xie@fws.gov,2015-09-01 13:25:46.787
466,STEI_flk_TDB_5829_n=386_uniform_Slide_1820x810.jpg,386,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.790,nandi_xie@fws.gov,2015-09-01 13:25:46.790
467,STEI_flk_TDB_5835_n=383_uniform_Slide_1820x810.jpg,383,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.790,nandi_xie@fws.gov,2015-09-01 13:25:46.790
468,BRAN_flk_TDB_5845_n=167_uniform_Slide_1820x810.jpg,167,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.790,nandi_xie@fws.gov,2015-09-01 13:25:46.790
469,GULL_flk_TDB_5836_n=118_uniform_Slide_1820x810.jpg,118,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.790,nandi_xie@fws.gov,2015-09-01 13:25:46.790
470,BRAN_flk_TDB_5842_n=91_uniform_Slide_1820x810.jpg,91,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.793,nandi_xie@fws.gov,2015-09-01 13:25:46.793
471,BRAN_flk_TDB_5850_n=131_uniform_Slide_1820x810.jpg,131,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.793,nandi_xie@fws.gov,2015-09-01 13:25:46.793
472,BRAN_flk_TDB_5856_n=108_uniform_Slide_1820x810.jpg,108,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.793,nandi_xie@fws.gov,2015-09-01 13:25:46.793
473,BRAN_flk_TDB_5857_n=278_uniform_Slide_1820x810.jpg,278,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.797,nandi_xie@fws.gov,2015-09-01 13:25:46.797
474,CORM_flk_TDB_5862_n=90_uniform_Slide_1820x810.jpg,90,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.797,nandi_xie@fws.gov,2015-09-01 13:25:46.797
475,BRAN_flk_TDB_5867_n=100_uniform_Slide_1820x810.jpg,100,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.797,nandi_xie@fws.gov,2015-09-01 13:25:46.797
476,BRAN_flk_TDB_5870_n=92_uniform_Slide_1820x810.jpg,92,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.797,nandi_xie@fws.gov,2015-09-01 13:25:46.797
477,BRAN_flk_TDB_5876_n=108_uniform_Slide_1820x810.jpg,108,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.800,nandi_xie@fws.gov,2015-09-01 13:25:46.800
478,BRAN_flk_TDB_5880_n=370_uniform_Slide_1820x810.jpg,370,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.800,nandi_xie@fws.gov,2015-09-01 13:25:46.800
479,BRAN_flk_TDB_5878_n=247_uniform_Slide_1820x810.jpg,247,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.800,nandi_xie@fws.gov,2015-09-01 13:25:46.800
480,BRAN_flk_TDB_5883_n=463_uniform_Slide_1820x810.jpg,463,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.800,nandi_xie@fws.gov,2015-09-01 13:25:46.800
481,BRAN_flk_TDB_5887_n=358_uniform_Slide_1820x810.jpg,358,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.803,nandi_xie@fws.gov,2015-09-01 13:25:46.803
482,BRAN_flk_TDB_5888_n=353_uniform_Slide_1820x810.jpg,353,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.803,nandi_xie@fws.gov,2015-09-01 13:25:46.803
483,GULL_flk_TDB_5891_n=41_uniform_Slide_1820x810.jpg,41,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.803,nandi_xie@fws.gov,2015-09-01 13:25:46.803
484,BRAN_flk_TDB_5894_n=85_uniform_Slide_1820x810.jpg,85,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.807,nandi_xie@fws.gov,2015-09-01 13:25:46.807
485,STEI_flk_TDB_5903_n=47_uniform_Slide_1820x810.jpg,47,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.807,nandi_xie@fws.gov,2015-09-01 13:25:46.807
486,STEI_flk_TDB_5907_n=47_uniform_Slide_1820x810.jpg,47,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.807,nandi_xie@fws.gov,2015-09-01 13:25:46.807
487,STEI_flk_TDB_5912_n=67_uniform_Slide_1820x810.jpg,67,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.810,nandi_xie@fws.gov,2015-09-01 13:25:46.810
488,CAGO_flk_TDB_5918_n=42_uniform_Slide_1820x810.jpg,42,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.810,nandi_xie@fws.gov,2015-09-01 13:25:46.810
489,NOPI_flk_TDB_5925_n=52_uniform_Slide_1820x810.jpg,52,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.810,nandi_xie@fws.gov,2015-09-01 13:25:46.810
490,BRAN_flk_TDB_5934_n=52_uniform_Slide_1820x810.jpg,52,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.810,nandi_xie@fws.gov,2015-09-01 13:25:46.810
491,CAGO_flk_TDB_5938_n=45_uniform_Slide_1820x810.jpg,45,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.810,nandi_xie@fws.gov,2015-09-01 13:25:46.810
492,GOOS_flk_TDB_5805_n=379_uniform_Slide_1820x810.jpg,379,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.813,nandi_xie@fws.gov,2015-09-01 13:25:46.813
493,EMGO_flk_WWL_8485_n=134_Uniform_Slide_1820x810.jpg,134,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.813,nandi_xie@fws.gov,2015-09-01 13:25:46.813
494,SNGO_flk_JRE_0222a_n=300_uniform_Slide_1820x810.jpg,300,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.813,nandi_xie@fws.gov,2015-09-01 13:25:46.813
495,SNGO_flk_JRE_0268_n=516_uniform_Slide_1820x810.jpg,516,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.817,nandi_xie@fws.gov,2015-09-01 13:25:46.817
496,SPEI_flk_TDB_2235_n=9235_dimorphic_static_1800x1200.jpg,9235,dimorphic,static,nandi_xie@fws.gov,2015-09-01 13:25:46.817,nandi_xie@fws.gov,2015-09-01 13:25:46.817
497,STEI_flk_TDB_5724_n=2546_uniform_static_1200x800.jpg,2546,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.817,nandi_xie@fws.gov,2015-09-01 13:25:46.817
498,GOOS_flk_TDB_5794_n=2229_uniform_Static_1200x800.jpg,2229,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.820,nandi_xie@fws.gov,2015-09-01 13:25:46.820
499,STEI_flk_TDB_5543_n=1275_uniform_Slide_1820x810.jpg,1275,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.820,nandi_xie@fws.gov,2015-09-01 13:25:46.820
500,GOOS_flk_TDB_5784_n=527_uniform_Slide_1820x810.jpg,527,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.820,nandi_xie@fws.gov,2015-09-01 13:25:46.820
501,SNGO_flk_WSB_5729_n=689_uniform_Slide_1820x810.jpg,689,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.820,nandi_xie@fws.gov,2015-09-01 13:25:46.820
502,SNGO_flk_WSB_5776_n=730_uniform_Slide_1820x810.jpg,730,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.820,nandi_xie@fws.gov,2015-09-01 13:25:46.820
503,SNGO_flk_WSB_5783_n=1566_uniform_Slide_1820x810.jpg,1566,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.823,nandi_xie@fws.gov,2015-09-01 13:25:46.823
504,SNGO_flk_WSB_5888_n=1141_uniform_Slide_1820x810.jpg,1141,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.823,nandi_xie@fws.gov,2015-09-01 13:25:46.823
505,SNGO_flk_WSB_5969_n=172_uniform_Slide_1820x810.jpg,172,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.823,nandi_xie@fws.gov,2015-09-01 13:25:46.823
506,SNGO_flk_WSB_5973_n=3490_uniform_Slide_1820x810.jpg,3490,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.827,nandi_xie@fws.gov,2015-09-01 13:25:46.827
507,SNGO_flk_WSB_5301_n=824_uniform_Slide_1820x810.jpg,824,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.827,nandi_xie@fws.gov,2015-09-01 13:25:46.827
508,SNGO_flk_WSB_5338_n=28879_uniform_static_2000x1333.jpg,28879,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.827,nandi_xie@fws.gov,2015-09-01 13:25:46.827
509,SNGO_flk_WSB_5368_n=3633_uniform_Slide_1820x810.jpg,3633,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.827,nandi_xie@fws.gov,2015-09-01 13:25:46.827
510,SNGO_flk_WSB_5380_n=321_uniform_Slide_1820x810.jpg,321,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.830,nandi_xie@fws.gov,2015-09-01 13:25:46.830
511,MIXD_flk_MV_6008_n=803_Uniform_static_1800x1200.jpg,803,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.830,nandi_xie@fws.gov,2015-09-01 13:25:46.830
512,MIXD_flk_MV_5670_n=4798_Uniform_static_1800x1200.jpg,4798,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.830,nandi_xie@fws.gov,2015-09-01 13:25:46.830
513,COEI_flk_CL_8702_n=2700_dimorphic_static_1800x1200.jpg,2700,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.830,nandi_xie@fws.gov,2015-09-01 13:25:46.830
514,COEI_flk_CL_8702a_n=3008_dimorphic_static_1800x1200.jpg,3008,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.833,nandi_xie@fws.gov,2015-09-01 13:25:46.833
515,SNGO_flk_WSB_054_n=27661_uniform_static_1800x1200.jpg,27661,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.833,nandi_xie@fws.gov,2015-09-01 13:25:46.833
516,SNGO_flk_WSB_055_n=5465_uniform_static_1800x1200.jpg,5465,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.833,nandi_xie@fws.gov,2015-09-01 13:25:46.833
517,SNGO_flk_WSB_211_n=4617_uniform_static_1800x1200.jpg,4617,uniform,static,nandi_xie@fws.gov,2015-09-01 13:25:46.833,nandi_xie@fws.gov,2015-09-01 13:25:46.833
518,SNGO_flk_WSB_9763_n=4221_uniform_slide_1820x810.jpg,4221,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.837,nandi_xie@fws.gov,2015-09-01 13:25:46.837
519,SNGO_flk_WSB_5500_n=251_uniform_slide_1820x810.jpg,251,uniform,slide,nandi_xie@fws.gov,2015-09-01 13:25:46.837,nandi_xie@fws.gov,2015-09-01 13:25:46.837
520,SPEI_flk_TDB_1444_n=2070_dimorphic_static_1800x1200.jpg,2070,uniform,static,nandi_xie@fws.gov,2015-11-10 11:21:21.797,nandi_xie@fws.gov,2015-11-10 11:21:21.797
521,SPEI_flk_TDB_2287_n=5731_dimorphic_static_1800x1200.jpg,5731,uniform,static,nandi_xie@fws.gov,2015-11-10 11:21:21.810,nandi_xie@fws.gov,2015-11-10 11:21:21.810
522,BRAN_flk_TDB_6514_n=91_uniform_slide_1820x810.jpg,91,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.810,nandi_xie@fws.gov,2015-11-10 11:21:21.810
523,BRAN_flk_TDB_6540_n=88_uniform_slide_1820x810.jpg,88,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.813,nandi_xie@fws.gov,2015-11-10 11:21:21.813
524,BRAN_flk_TDB_6570_n=128_uniform_slide_1820x810.jpg,128,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.813,nandi_xie@fws.gov,2015-11-10 11:21:21.813
525,BRAN_flk_TDB_6588_n=73_uniform_slide_1820x810.jpg,73,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.813,nandi_xie@fws.gov,2015-11-10 11:21:21.813
526,CAGO_flk_TDB_6012_n=473_uniform_slide_1820x810.jpg,473,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.817,nandi_xie@fws.gov,2015-11-10 11:21:21.817
527,CAGO_flk_TDB_6015_n=143_uniform_slide_1820x810.jpg,143,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.817,nandi_xie@fws.gov,2015-11-10 11:21:21.817
528,EMGO_flk_TDB_6003_n=71_uniform_slide_1820x810.jpg,71,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.817,nandi_xie@fws.gov,2015-11-10 11:21:21.817
529,EMGO_flk_TDB_6004_n=83_uniform_slide_1820x810.jpg,83,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.817,nandi_xie@fws.gov,2015-11-10 11:21:21.817
530,EMGO_flk_TDB_6087_n=80_uniform_slide_1820x810.jpg,80,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.820,nandi_xie@fws.gov,2015-11-10 11:21:21.820
531,EMGO_flk_TDB_6087a_n=39_uniform_slide_1820x810.jpg,39,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.820,nandi_xie@fws.gov,2015-11-10 11:21:21.820
532,EMGO_flk_TDB_6133_n=483_uniform_slide_1820x810.jpg,483,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.820,nandi_xie@fws.gov,2015-11-10 11:21:21.820
533,EMGO_flk_TDB_6137_n=63_uniform_slide_1820x810.jpg,63,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.820,nandi_xie@fws.gov,2015-11-10 11:21:21.820
534,EMGO_flk_TDB_6509_n=63_uniform_slide_1820x810.jpg,63,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.823,nandi_xie@fws.gov,2015-11-10 11:21:21.823
535,EMGO_flk_TDB_7322_n=365_uniform_slide_1820x810.jpg,365,uniform,slide,nandi_xie@fws.gov,2015-11-10 11:21:21.843,nandi_xie@fws.gov,2015-11-10 11:21:21.843
